用户名,评论时间,IP属地,评论分数,有用数量,短评内容
Peter Cat,2016-03-08 06:26:50,,4星,69,政治正确本身不应该够成扣分点（主流商业片你还想看到什么呢？不想看政治正确就不要看商业片），但如何植入政治正确则是高下立判功夫。就个人来说，已经好久没有这样被一部商业片满足了。。。让人懒得去挑剔，而不断觉得创作者很聪明。
K,2016-03-06 09:38:17,,4星,55,不得不承认这片子确实好。教父梗满赛！
你在百花深处,2018-01-08 13:12:28,,5星,117,超喜欢的一部电影，百看不厌，喜欢兔子和狐狸的cp啊啊啊
邓安庆,2016-03-06 15:46:16,,4星,72,政治正确的动物乌托邦。步子还可以迈得大一些，比如兔子跟狐狸谈恋爱，生出来狐兔。科技昌明，动物之间可以跨物种而交配，动物城从此多出了各种新型混交物种，从而引发了短时期内的混乱，伦理上的，实际管理上，城市的空间布局上，都会有好戏看呐。
匡轶歌,2016-04-24 23:52:12,,3星,49,So，那些食肉动物吃什么肉，成了一个困扰我的问题。
安德烈大叔,2016-03-04 22:04:14,,4星,49,作为一部动画它表达的足够多足够深了，人类社会的各类偏见和歧视要是真像电影里那么容易解决就好了。虽然一开始就猜到谁会成为大坏蛋但是基本不影响观看，因为细节太丰富。教父那段笑抽了，可是电影院似乎只有我在笑，可见我有多孤独。
栗,2016-03-07 10:22:17,,4星,54,当兔子柔情地将爪放在狐狸的爪上，狐狸假装不动声色缩回，我的脑洞已经不受控制了。怎么讲，狐狸和兔子之间显然弥漫着男女的张力，但最多友谊一场，毕竟不符合世界观，这种似是而非的微妙恰好击中了我。
内陆飞鱼,2016-03-26 18:14:47,,4星,37,讲了一个村姑进城打工的故事，爱笑的姑娘运气都不会差，说的就是兔子朱迪。台湾版角色翻译好，狮明德，志羚，洪金豹……这个我喜欢。
炫3D,2017-05-12 14:55:57,,4星,28,成年人，却喜欢在这样的动画片里找快乐和哲理。
shininglove,2016-03-04 12:01:56,,4星,40,用动物城类比人类社会，以甜蜜蜜的成长童话开始，层层剥开黑暗内核，我们总是太容易下标签以偏见待人，野蛮不是洪水猛兽，有色眼镜才是。世界观设置，价值观传递，软实力得益于多元宽容的社会氛围，这是赵国人可望不可即的。
齐木楠雄,2016-03-08 15:36:53,,4星,23,总体来讲还可以，但没有觉得值得接近满分这么高分啊，没觉得比其他好莱坞动画好多少，为何如此受到迷之追捧……狐狸挺苏的，兔子说食肉动物本性和最后开走整个火车头差点导致证据全毁的时候真是猪队友，树懒的部分最好笑
苏幼,2017-02-21 15:31:29,,4星,22,看完后觉得整体挺好，里面的人物设定真心有心，主题曲和插曲还不错，是值得去看的
顾俏乜,2017-06-06 21:43:00,,4星,22,看似软弱的，往往很强大，看似天真无邪的人，往往伪装的很好。
