用户名,评论时间,IP属地,评论分数,有用数量,短评内容
Pierrot,2024-11-30 02:18:03,安徽,4星,0,还是非常非常厉害，所有人都知道你要说什么，但前面半小时难以置信地高水平。后半截有点掉。也许他20年来最大的发现是，最可怕的服装不是黑衬衣，而是牛仔裤灯芯绒和像是只在酒吧喝一杯酒那种人温顺的胡子。
Jasmine,2024-12-04 20:06:00,上海,3星,1,二十年都讲同一个风格也是很厉害，但感觉很多笑话都差口气，连twist都没以前那么有意思，几个baby jokes也正常发挥吧，但台风很稳，就吃这口一本正经讲折寿笑话。
HybriTed,2024-12-31 22:22:01,荷兰,4星,0,9.22阿姆现场///一如既往的人形gallows humor输出机 讲了很多Trans joke the Disabled joke 还有Rape joke 最经典的Dead baby joke是在结尾即兴互动的时候才讲的 观众问when was the last time you dropped a baby答the last time I held it段子总体还是没十年那么地狱了 既然他对针对于他的cancel culture完全不可能在意 那从他现在沧桑又细狗的样子来看 可能就是人之中年其言也善（？
Eva见习质检员,2024-12-01 16:10:15,江苏,4星,0,瘦回来之后仿佛又找回了那种冷峻刻薄的范儿，有点回到Thoughts and Prayers时候的感觉了；段子之间衔接严丝合缝，节奏很舒服，51分钟一点也不拖泥带水，baby joke和pedo joke还是杀手锏，不经意间拿出一个就非常好笑；20年对于一个喜剧演员来说非常不容易，尤其是对他这样风格的演员，不仅需要对文本，还需要对舞台上的每一处细节进行打磨，难以想象背后的如履薄冰，只能说一声respect
柳絮簌簌,2024-11-27 21:35:56,吉林,4星,0,还是一贯的风格，开场和后程的段子都很好，只是中途有些乏力，有些段子也不太新，不过总体感觉依然是很特别的好，这种专场堪称独一份
帕特里萨,2024-11-26 23:52:03,英国,4星,0,nah-uh
霜,2024-12-17 18:48:30,北京,3星,1,#1794：one-liner 之王，预期违背之王，psycho eyes之王。开头好过结尾，也可能是接连好几个jokes都需要美式pop culture基础所以没听懂
sonicyouth,2024-11-27 00:31:28,北京,3星,1,感觉好几个段子都是强行凹出来的，没想到最后提到了Norm，感动！
名字特别酷的人,2024-12-21 21:16:06,北京,3星,0,冒犯一如既往
夏洛澀,2024-12-03 07:57:36,陕西,3星,0,挺地狱的，一般好笑
海獭,2025-01-19 13:16:36,上海,5星,0,看过就忘 但是好笑的
Crumbs,2024-11-30 21:15:36,上海,3星,0,没有那么好笑了。还是拽拽的有点危险人格的范儿。45岁保养的真好。提到Norm的时候才感觉到一丝serious。发音真的好好听。
岚月,2024-12-04 16:30:08,浙江,4星,0,稳定更新，风格维持，前中段感觉在对自己的风格做更进一步的整合但结尾感觉还是没能做出来。
乔西达多,2024-12-26 15:17:39,加拿大,4星,0,one-liner独此一家，喜欢那个sperm donation的段子，结尾过于温馨OOC
yupian,2024-12-07 07:01:32,美国,4星,0,I love him
鬼武者,2024-11-28 09:15:01,湖北,3星,1,不太好笑
Vincent_GaoHJ,2024-12-05 00:24:19,广东,4星,0,全场punch line都维持了蛮高的水平，整体风格也是一气呵成，冷峻刻薄的保持了20年也是不容易。
滴溜滴溜转,2024-12-07 11:57:17,美国,未评分,0,老早线下小剧场看的，气氛很棒，不评分了。记得周围的姐妹都好激动，而我沉迷于预判他的反转会出现在哪里不能自拔。。。这可能就是理工科带给我的应激式脱口秀体验吧。。。
瓜特,2025-01-11 12:14:23,美国,4星,0,sperm donation也太好笑了。
tracy,2024-12-04 14:10:18,美国,5星,0,第一次看他，太好笑了，出其不意爆笑。 准备看他其他两个show. 年轻时候长得还好，这个show里像三番来的homeless
momo,2024-12-24 02:23:56,广东,4星,0,"just be mean, I can do that"
吕X,2024-12-11 19:11:54,湖南,5星,0,有才无德我笑死
pissoff,2024-11-27 09:43:43,河南,未评分,0,不忘初心稳定发挥🤣大环境越发恶劣体现在他从未强调多次的“joke”
冬眠了,2024-12-16 00:21:27,广东,2星,0,bored
吴藏,2025-01-04 17:06:26,山东,4星,0,1/4下午，在电专a1五楼的教室，不是每个comedian的新专场我都看了，折寿孽算一个
世紀開♡館,2024-12-09 23:51:55,江苏,未评分,0,想起大四去二号门吃炒饭就看他的专场，死小孩的笑话蛮下饭的
ryo,2024-11-30 00:23:12,广东,未评分,0,来几个baby jokes回血
PerpetualChaos,2024-12-01 15:51:42,广东,4星,0,3.8/5 前半场太猛以至于后面的显得平淡，个别反转我这种路人粉都能猜到（还是那场我思我祷最佳）
阿宝,2024-12-01 12:11:17,澳大利亚,4星,0,精神病小伙
放学第一个跑,2024-11-27 01:28:45,广东,4星,0,养成系了，这家伙就像一夜之间变成了大叔，虽然还是那些暗黑段子
但以理在狮洞中,2024-12-02 12:45:03,辽宁,未评分,0,这感觉凡是听过radiohead王三姐出品段子的都能跟着讲两句，这回更判断不出一句话是对谁说的了，虽然我曾经说过这类似于一个持续多年整体的大型案件，但是并不意味着在日常中时间上存在连续性发生的琐碎事件暨事件上的连续性，反过来亦然，任何情况皆有可能发生，案件的复杂性和难度是由多种维度的因素共同促成的而非单一。
尼克,2024-11-27 22:09:10,山东,4星,0,他真的，刹车都能踩出油门的感觉。
AngelaWood,2024-12-07 09:05:43,安徽,未评分,0,Dead baby joke一如既往！
Chandler,2024-12-18 18:03:52,江西,4星,0,搞得我现在只能对dark joke笑出来了……
小y,2024-12-07 12:38:15,上海,3星,0,你觉得他蓄起了胡子穿得像个有家室有稳定工作有一些怕失去的东西的男的时，一开口：boom！还是很折寿（真棒👍
Insider J.D.,2024-11-29 08:26:12,美国,3星,0,还行
xxmgzfjAmgkg,2024-12-27 20:13:25,日本,3星,0,每一个段子的套路都一样，虽然还蛮好笑的，但听多了就有点无聊
小谭不冒饭,2024-12-12 21:36:45,上海,4星,0,【依旧地狱，但确实没那么惊艳的专场】其实还是不错的专场，但大概预期也是有点儿高了。就觉得还是少了些对更当下的社会现象的回应和自我的突破。
610,2024-11-30 20:57:26,四川,4星,1,比上一部好很多，可能是结构上头尾都扎实一些吧。用trans joke开场，再包装一个Karen喜剧观众的视角，整个opener就层次多起来了。快结尾讨论cancel culture和joe rogan更是酷到爆炸，当今这个时代节点，右派也别蹭反叛者角色了。看看没了dei没了woke没了lgbt+，你们究竟能不能做出想象中的好喜剧、电影和游戏吧。有时候真相很残酷，你以为的症结从来不是症结所在，你所怀旧的也从来没有你脑中的那么好。
蓝麦田,2025-02-07 08:26:15,北京,3星,0,不是特别喜欢这种one liner式单口。原来英文里地狱笑话是gallows joke
像疯一样自由,2024-11-27 18:50:15,江苏,4星,0,熟悉的地狱感
秋夜雨,2024-11-26 23:24:46,浙江,4星,0,facial hair加持版中立邪恶上线
慢慢松离合,2024-12-11 21:35:51,浙江,5星,0,he’s back
阿米多特.,2024-12-01 06:43:36,美国,4星,0,在如今的political atmosphere下還能保持不錯的水準，確實值得褒獎。但話説回來，用同一套系統沒什麽不好，可是這次每一條oneliner的轉折都有點過於forced。印象比較好的是laxative joke和最開始的孕婦joke，trans joke的delivery也特別讓人意料不到。Anthony最近幾個月有一些比較大的爭議，和他在這次單口裏講到的Joe Rogan有關；似乎stand-up社群裏大家對他的印象愈發負面，總有人感覺他透露出太過明顯的arrogance。從這次單口看來，確實有那麽一點——但他的笑話，尤其在2024年的環境下，實在是獨一份。既可悲又可笑。
欧森,2024-12-15 16:53:40,广东,3星,0,哈哈哈哈哈佛洛依德他妈肯定很火辣。
25年看过要破万,2024-12-12 10:43:41,浙江,未评分,0,42min，90%段子是用反转的技巧写出来的，多了就比较重复比较单一，但只是为了笑一笑也够了
HTKin9,2024-12-05 21:04:39,新加坡,4星,0,哥们儿疑似回春
Sgt.Pepper,2024-12-01 23:44:53,上海,4星,0,太短啦！
黑色河流,2024-12-13 17:57:35,加拿大,未评分,0,笑话有点单一啊
Blue Mountain,2024-11-30 17:42:59,广东,4星,0,可以的 地狱哥
J,2025-02-10 01:56:16,北京,4星,0,The king of one-liners
胡噜噜,2024-11-28 10:28:58,广东,3星,0,还是纯粹的地狱one liner，没有原来的好笑
Ssssimon,2024-11-27 11:18:20,天津,3星,0,感觉不如前作冒犯性好笑了，可能文化语境不同。
人类的朋友小覃,2024-11-28 15:40:24,中国台湾,3星,0,就总感觉没有当年Thoughts and Prayers的那个劲儿了。（立刻去回味了，果然还是那一场最经典）
mayo,2024-12-09 12:58:03,广东,3星,0,可能也是我的变化，当年觉得还好，现在很多地方会心领神会地在内心点个头，不管有没有笑出来。一件事做这么久也很厉害了。感觉他好像也温和一点。
稻乐寺,2024-11-29 19:01:39,云南,未评分,0,开场的几个不错
Laura13,2024-11-29 12:36:46,上海,未评分,0,开头和结尾不错 特别是Norm的段子如此……温馨
大金鱼,2024-11-30 03:21:03,瑞士,3星,0,五星天才开场，中后段平平无奇
点点,2024-12-14 21:29:37,广东,3星,1,看他第一个专场是不是不该看这一个？感觉很零碎。
某条街,2024-11-28 13:50:05,美国,3星,0,开头二十分钟还不错，后面就很零碎很套路了
cEmeteRydriVe,2024-12-08 22:47:51,山东,3星,0,"I just realized I love his jokes cuz of pure fear. Like it scares the hell out of me that he’s about to say something super evil, or  even more scary that he’s going to GET GENUINE."
fka hugo,2024-11-28 16:47:21,浙江,3星,0,很聪敏地将地狱笑话的主体变为自己
亚当司机,2025-01-15 01:27:50,北京,3星,0,有些梗还是蛮mean蛮可爱的就是人老了之后确实魅力下降很快
习毓,2024-12-19 14:43:56,美国,3星,0,Too many twisted jokes. Gets a bit old by the end of it.
LandZico,2024-11-27 02:59:34,福建,未评分,0,好短啊! 感觉没有之前狠了 喜欢gender reveal party和chocolate addiction
