用户名,评论时间,IP属地,评论分数,有用数量,短评内容
andarta,2024-12-20 09:02:14,法国,2星,24,没想到看完了，给12岁以下小朋友看还行吧。以上就算了～
Sebastian,2024-12-26 00:04:28,北京,2星,4,shame on u disney 这都什么烂歌？？这剧情根本撑不起这时间啊 要不然干嘛加那么多剧情之外的串场戏？哦 不对 再给3铺路吧？？地震戏拍的….坐上王位……哎 硬来…..
BC怎么说,2024-12-21 19:39:53,四川,1星,19,下面我将列举本片三大罪状:1.完全违背生物学常识，木法沙怎么可能作为幼狮在其他狮群存活？2.完全违背地理学常识，你告诉我非洲哪里有那样的雪山，非洲第一高峰乞力马扎罗有这么多雪？3.完全违背人类学常识，木法沙抢了刀疤爹妈，抢了刀疤老婆，还抢了刀疤的国王，这种不忠不孝不义之辈怎么能当主角？窃国者罢了。
RRRR_,2024-12-21 02:48:37,四川,2星,11,画面很棒但是此剧情……我想吐槽的点真是太多了，塔克这角色的工具属性也太强了吧，好几处剧情上的设计都让我觉得不甚合理且生硬，完全就是为了写木法沙而创造出来的一个工具角色;其次，经典的因为女人而反目，哈哈哈老套且搞笑剧情，已无力吐槽了;前面多处“你到雌狮群里去”“你难道想在雌狮那边待着么”之类的话，木法沙与雌狮关系密切，由雌狮教导狩猎等内容，再结合辛巴唯一的女儿，我还以为要讲雌狮不输雄狮，雌狮当国王呢。结果根本没有，且结尾还生二胎男宝……fine
谋杀游戏机,2024-12-20 21:28:37,北京,2星,7,昏昏欲睡，好无聊的故事。国配用词幼稚，音乐剧段落歌词翻译也不咋地，总结就是跟看儿童剧似的……@上海迪士尼大剧院
宫唯明,2024-12-21 22:39:12,江苏,1星,3,简直堪称是今年最难受的观影体验，一会昏昏欲睡，一会头痛欲裂。我这看的哪是电影啊，简直就是一坨同质化的工业垃圾
Evelyn,2024-12-30 11:13:54,美国,1星,11,滚 狮子是母系社会
blanche,2024-12-22 16:21:56,浙江,2星,4,太奇怪了，两小无猜到反目为仇主因是母狮子。刀疤黑化几乎没有缓冲期，虽然从一开始就叠了一堆buff，仿佛害怕观众不知道两狮子绝对会反目为仇，隔一会就要从台词提醒大家，注意了塔卡以后会黑化，ps这些狮子都长得太像了
mysticark,2024-12-29 15:27:30,山东,2星,0,不得不说这是一部让我哭笑不得的狮子王前传作品，而且现在美国会做这样一部动画是让我很纳闷的事。
我也不在乎,2024-12-27 08:15:45,河北,2星,0,原来19年引发我不适的正是狮子王😅 已经忘了我有多讨厌仿真动物张嘴说人话了。。。动画片我能接受，还有为啥都是罗圈腿。强调不看血统出身也能称王所以这片子是美民主党支持的？川普和出身移民家庭的哈里斯比才是那个出身更好的吧？三种狮群三种生态价值观，田园/扩张还有个啥找一个大树sleep&fuck?刀疤就是哈姆雷特，复仇的纠结？PS.Hakuna Matata没有版权不能唱？我爱Seth Rogan
查理曼大帝,2024-12-21 22:41:25,英国,2星,0,好无聊……
Kevin君,2024-12-21 19:09:53,浙江,2星,2,这片子最让我惊喜的是Kiros是麦叔配的，但同样的价格我为什么不去听张杰唱歌呢？
OVERNIGHT RUSH,2024-12-26 03:21:39,加拿大,1星,2,用动物形态拍龙傲天耀祖电影，登味儿溢出之作，求断更🙏
