用户名,评论时间,IP属地,评论分数,有用数量,短评内容
小闲,2025-01-18 19:47:44,山东,2星,0,要动作没动作要枪战没枪战要剧情没剧情这种三无电影应该就是那种来洗钱的吧
五斗先生,2025-01-13 23:10:31,四川,1星,0,将近花了一个小时才进入正题，大可不必啊
七里,2025-02-06 01:58:57,广东,3星,0,法国电影一贯的沉闷疼痛 莫名其妙的切入点
寻梦,2025-01-24 09:23:37,广东,2星,0,结尾动作勉强还行，前面看的想快进
井底之蛙,2025-01-11 23:49:38,北京,4星,0,真的是拍得不错的动作悬疑片。打斗和追车都拍得真实可信。整个案件也是曲折惊险，让人为其掐把汗。
乐希,2025-01-14 05:28:53,德国,2星,0,女主为爱倒了八辈子血霉
江里蓝鲨,2025-01-30 02:08:19,重庆,1星,0,男主真是重情重义呢，黑人兄弟舍命来帮忙中了枪完全不理只看到老婆孩子👍
善存,2025-01-19 21:48:21,北京,3星,0,法式浪漫，逻辑和节奏稍显不足，打斗还是在线的，永远的喜剧结局。
路易斯,2025-01-15 22:49:17,安徽,2星,0,这个实在是没什么特色!满脸褶子的男主看着太倒胃口了！动作也没什么精彩的地方！
Joseph,2025-01-28 17:28:48,江苏,3星,0,太黑暗了，当然我说的是法国🇫🇷
51放开,2025-01-17 16:25:27,重庆,3星,0,看着严肃，其实是小制作。除了一些常见的虚构情节关键是中间那些卿卿我我，罗里吧嗦的事在电影上演其实很不合适。
死了再爱,2025-02-09 18:00:09,浙江,2星,0,剧情一坨。。btw卡内叔儿子长好大了啊
大葱明,2025-02-09 19:43:05,北京,4星,0,比较流畅，作为饭后动作电影足够了，但是相比院校动作大片来看，还有点不够格。
脉脉同谁语,2025-01-15 18:25:40,贵州,1星,0,打就打吧，还劳导演费心编了个剧情。满篇漏洞，没人是专业的，报警电话能直接打到宪兵队作战员手上？天天训练牛逼哄哄，一遇到危机全队拉垮，男主啥都不说，害死战友还要害死老婆。
Rakus,2025-01-12 04:20:01,河北,2星,0,唯一的亮点是DGSE里面有个Lefebvre 在领导行动 看过传奇办公室的知道我在说啥🐶
yaosir,2025-01-19 21:37:59,江苏,1星,0,回忆个锤子啊，老老实实拍个规规矩矩的复仇片就完了，非要硬填充一堆没啥价值的东西，浪费时间
Weilin,2025-01-20 06:14:31,瑞士,4星,0,这兄弟真的能出处啊
普通的追剧人,2025-01-30 19:06:17,河南,5星,0,生活，在喜怒哀乐间走走停停。不知道会遇见什么，只知道阳光这么好，别辜负了今天。
