用户名,评论时间,IP属地,评论分数,有用数量,短评内容
WIKI魏,2025-02-04 12:49:12,北京,2星,0,本子有想表达的东西，一场公里旅行+遇到各种人，2对父子如何和解。主线老父亲这条的和解交代比较清晰，父亲最后的道歉来得顺理成章。假爸爸这边稍弱一些。比预期好。
обломов,2025-02-04 13:43:01,江苏,2星,0,没有太滥情已经算成功了
わかば,2025-01-11 15:56:13,河北,1星,38,浩良也应该跟贾冰说一句：你没这个天赋，别导了。
玉弓,2025-02-03 13:13:08,河北,3星,0,像《天下第一情》一样老旧。
旅途人生,2025-02-04 17:40:46,北京,3星,0,还凑合的喜剧，为了给曾经是歌星的父亲治病，十月遇到了冒充自己父亲唱歌的骗子王春生，威逼利诱开始了唱歌之路！在这个过程中发现自己作为儿子还没有一个歌迷更了解自己的父亲。逐步和父亲和解。而王春生也通过和偶像儿子的相处，弥补了曾经对儿子的亏欠。总体来说还是很不错的
福雷斯特冈普,2025-01-12 18:47:32,北京,3星,0,6.6.正常小品喜剧吧。看点主要在于贾冰自导自演和分饰两角，而且两个角色反差还不小，笑点主要在他身上，尤其是从澡堂出来以后那段，确实是爆笑水平。尹正就充当一个不高兴的作用，两个人的公路旅程基本就是全片了。煽情和贾冰的部分小品一样很生硬，不过两对父子之间的关系还是有必要，只不过限于导演能力不够动人。基础功能完成的还是很好的，贾冰第一次当导演值得鼓励，以后就按这水平拍会有应得的市场反馈的。不过非东北人学东北话还是不够地道，听着别扭。
Véra知彼不知己,2025-02-06 14:53:52,江苏,3星,0,合格的冰式小品 笑点不三俗挺好的 但是幽默但不搞笑 中间有段逃跑逻辑我都没理清 剧本不行啊
朝觐电影,2025-01-10 20:10:52,广东,3星,9,6.5/10  另类新东北电影，东北的地域元素除了从人物的口音中和对东北的提及中能够体现外，自始至终处于一种被消解的状态。歌曲《人间第一情》作为母题循环出现，一再得到深化。作为公路片与喜剧片的类型融合，影片不仅遵循公路电影的叙事策略：一对欢喜冤家在一路的旅程中相互不断增进理解，在矛盾和冲突中建立起对对方的信任和情谊；更遵循国产喜剧电影的叙事策略，喜剧笑料和情节设置虽传统，但足以彰显国产喜剧电影的逻辑精髓
黑骨精,2025-02-07 16:27:00,北京,2星,0,总感觉贾冰是尹正的爹，尹正又是贾冰的婶儿。
迩来,2025-01-10 19:52:39,河南,1星,29,烂片 这部电影最大的花费估计就是在各种软件上刷好评 一点也不好笑 剧情更是像十年前的时候会输出的内容
Amy,2025-02-06 22:02:33,天津,3星,0,有点扯。
娱乐圈梗姐,2025-01-21 21:49:19,黑龙江,2星,3,其实从一开始就能猜到电影的意图就是父子俩和解，但是整体的感觉是挺无聊的，响了几个包袱，但是不密集。演员没毛病，但是贾冰导演能力是真一般，另外这两个编剧水平也不行。
Tolkien,2025-01-14 11:32:57,北京,1星,9,想搞笑结果猛劲煽情，煽情扇不到点上，像疝情。想讲个公路片一样的故事集，不断节外生枝，以往公路片一站有一个段子，这样也能把老朋友都给用上，结果段子没梗，铺垫了气氛，走向一发不可收拾的向天空飘去，仿佛不在人间，然后故事迅速羊尾。车玻璃有个渐变色，两人在里面的镜头非常阴间，大过年看很不吉利。半颗星送给戴玉强，拔下身上的羽毛送给贾冰拍电影。半颗星送给二排的女小提琴演奏家，这家伙3D环绕镜头，可以说是没有死角了。
烂片观众室,2025-01-11 22:02:38,广东,1星,19,像是十几年前的东西，虽然完成度挺高的，但是太老了，梗也老故事线也老，没有任何看的价值
烈焰红唇龙,2025-02-03 19:02:25,湖北,2星,0,作为处女作在情感表达方面毋庸置疑是真诚的，父子隔阂这种典型话题也没有表现得太好，最主要还是梗不响，作为轻喜剧或者公路片来看就差不多，想当成讽刺片或者大乐特乐的喜剧看，那必然会很失望。
野凡,2025-01-13 14:02:24,上海,1星,10,哪怕真的有一点好笑，都不至于令我坐在电影院的全程都在后悔买了这部电影的票。
牛奶很忙,2025-02-03 00:02:23,山东,1星,0,戴玉强出来的时候笑拉了
巴喆,2025-02-07 21:45:33,福建,2星,0,镜头调度是纯电视剧水准，剧情平庸，笑料段子僵硬。巧合情节太多，后面一再拖沓，最后落实于亲情煽情路线。徐峥的这个领导非常形象。
网红强国,2025-01-11 00:46:11,贵州,1星,11,太难看了，贾冰不要量产烂片好吗？
CATCH-22,2025-02-05 18:23:10,山东,3星,0,你的爸爸戴玉强
合,2025-02-04 23:50:57,北京,1星,0,假电影
