用户名,评论时间,IP属地,评论分数,有用数量,短评内容
亚比煞,2010-09-09 14:43:20,,3星,41,前半部挺好玩，老头子跳舞很欢乐。后半部为了剧情的吸引，拍的太用力，编的有点假。还是这类片子的老套，好人坏人界限分明，男主角牛X，女主角永远是无脑花瓶，和一个有钱傻X结婚后被抢走...或许是我对电影的期许太高，或者是心境变化太大，反正最近真的不想再看这种励志片了。
袁萍,2016-11-05 12:15:54,,5星,42,很纯粹的喜剧，很成功的愉悦了观众，但这部片子不只幽默搞笑，还是带着抨击的。对教育的不满和反抗，用很夸张的方式讽刺应试教育，用兰彻打了校长的脸。三个主角各有性格，以喜剧开始以喜剧结尾，但却留下问题让我们思考。
浮华,2016-11-03 18:25:56,,5星,33,其实这部影片带给我的是对学习更深层的理解，和朋友之间的友情，以及该怎样正确的，自由自在的生活。对于学习，我学到了很多，知道怎样学习会高效，会开心；也知道了朋友之间不应该被那些琐事所困扰，你教的朋友单单就是你的朋友，你的身价在爱情面前是可以忽略的；也明白了活在当下，珍惜现在，
易老邪,2012-08-28 20:58:18,,3星,23,搞不明白一部酸酸甜甜的励志轻喜剧干嘛非要拍近3个小时长，90分钟难道还搞不定吗？
lynn,2016-12-12 00:39:36,,5星,28,"Life is about moving on,accepting changes, and looking forward to what makes you stronger and more complete.生活就是前进，接受改变，还有期待那些让你变得更强大，更完整的故事"
👹天神的审判,2018-02-22 15:37:51,,5星,26,很经典，我又看了一遍，剧情特别搞笑，但是整个故事又有深度，笑过后你会回味思考。
神威,2013-02-23 00:29:26,,5星,36,这辈子再也找不到第二部这样能一次次的治愈我给我力量的正能量充电器了，已经看过四遍，依然毫不厌倦
Ocap,2015-08-17 16:31:50,,4星,40,觉得结尾签完“失败宣言”后引出“我比你成功只是我低调不屑”这种设置，其实没免俗。试想最终他就如他们所见，一个乡村教师呢？也对应其核心，成功与否只有相对于自己而言，攀比的背后是一种不自清的愚昧，或许更好？这样必然丧失反转的惊喜，但才是实打实的励志吧。
诸葛若见,2016-06-18 02:50:47,,5星,19,心目中的2010年度最佳，没想过一部印度喜剧竟然会让我看了有流泪的冲动，被里面的剧情感动，产生一种强烈的代入感。
卢十四,2012-10-01 02:29:10,,3星,20,都热闹成这样了，再挑剔的话自己都有点不好意思了。
cobblest,2010-08-20 22:27:34,,3星,66,不好看之二，也假，头一个太空笔那个就被我吐槽了……
amelin,2016-05-07 01:41:33,,5星,27,这是唯一一部看了三遍还是会哭的稀里哗啦笑的酣畅淋漓的电影了。每次看都有不一样的感受。爱情戏也很有看头。本来以为印度电影的歌舞会让人跳戏，但看这个一点儿违和感都没有。歌舞，景色和演员台词，剧情非常和谐。
江绪林,2011-07-28 20:20:03,,5星,31,开头那首歌，真是自由，无拘无束的味道....奶奶的！
X,2017-03-31 16:49:00,,5星,19,印度电影第一次走入我的视线，没想到能拍的这么好，从喜剧的角度对比，我觉得比星爷拍的校园系列好的多……佩服印度人的创造想象力
糖豆,2018-02-18 11:19:45,,4星,31,白看不厌一部电影，刚刚又重温了一遍
草威,2010-10-03 22:39:28,,3星,39,影片还是挺让人高兴的。故事不错，镜头也很好。但从一开始导演想要什么就昭然若揭，手法也过于急迫和刻意。这种贯穿全片的没完没了的说教本身就是一种不自由，尽管它看起来轻松有趣。有些遗憾。
水木丁,2010-12-24 00:11:02,,2星,302,太二了
宁宁,2018-03-26 00:07:12,,4星,31,第一次看印度电影，觉得实在太好看了，有笑有泪，十分励志。
