用户名,评论时间,IP属地,评论分数,有用数量,短评内容
momo,2024-12-21 21:33:43,黑龙江,3星,60,剧情算是甄子丹近几年最好的一部，打戏不多，算是点缀
次等水货,2024-12-11 10:57:23,北京,2星,6,基本上是律政题材和动作结合的一次失败尝试。计划里想相辅相成，但实际上总在顾此失彼。为了能律政还得拉出父亲做前史，为了能有动作打斗戏还得给主角搞一个一线警探的前史，动作戏也不精彩，基本上是为了打而打。看完整体的感觉是都是小心思没有大格局。
把噗,2024-12-21 16:14:37,新疆,4星,203,今年的香港电影真是大放异彩。前有《毒舌律师》，今来《干探律政》，开创了“律政+动作”的新混搭，文有紧张严肃的法庭辩论，武有精彩刺激的警匪对决，可以说“寓”律法知识之普及与公平正义之思考于扫毒剿匪的“乐”之中，实在让人眼前一亮。
老郑卖茶🌈,2024-12-23 21:55:22,福建,4星,22,港片警匪片爱好者表示还蛮okay。虽然剧情走向太过理想主义，太过光明，而显得有点粗暴，但在当下，有一点理想主义也蛮好。甄子丹好能打啊，真是老丹益壮（我这个梗是不是价值五万），他一个男主这么能打又这么能找线索，如此光伟正如此善良，光环加得有点多，但是他如此能打，我也就觉得okay。（我还是蛮喜欢这一类港片的，大家打打杀杀判案断案，不谈恋爱，只追求公义han正义）
居无间,2024-12-21 14:26:01,上海,4星,53,动作片迷看得一本满足。开场打斗的客观视角切pov很有沉浸感；车库那场戏，甄子丹的跑酷阻击是妙笔；最喜欢的还是临近结尾的地铁大战，密闭空间格斗非常考验动作设计，这场戏无论是动作强度、对空间环境的利用程度，还是就地取材的绝地反攻都很精彩，以及，灯光渐次熄灭的场景带来了很强的视觉冲击力，同时也带有隐喻意味，坚守正义必须经历黑暗、刺破黑暗。在故事上，影片编织了权贵媾和、毒品网络的现实图景，几大反派的塑造颇为亮眼，能让戏剧冲突始终维持。拒喝红酒饮粗茶的细节不错，有阶级叙事笔触，亦有人文关怀。ps：都把吕良伟都请来了，《导火线2》能不能早点安排上！
赱馬觀♣,2025-02-06 10:17:24,北京,2星,2,果然影如其名。既是剧情中马家杰所遭遇的法律误判，也是制作层面上甄子丹对于素材取舍和风格把控上的导演误判。简单来说，你要将重点放在自己最擅长的动作暴力，那么法庭文戏的部分就必须要尽量短平快，态度立场表达清楚后最好赶快撤，就像警察故事飞龙猛将或者执法先锋里那样；反之，你要将重点放在法庭之内控辩斗智，则动作戏的部分虽然看着过瘾，却会造成了节奏失当风格错乱，甚至还会颠覆你自己的主题立场。因为任何以暴制暴捍卫正义的核心都是不信任法律，而且暴力动作的烈度、写实度与不信任的程度成正比！既然如此不信任，你拍那么多法庭戏干嘛？……两星半。PS马家杰虽然贩毒蒙冤，可涉赌却不幸坐实。因为冯皓扬长得好像何猷君！
源,2024-12-25 23:39:18,北京,3星,36,你以为看点是法庭辩论？你以为是律政司大boss黑化官商勾结？这都不重要，这分明是:叶问5之现代篇～我能打100个！
帽子,2024-12-21 19:16:58,重庆,5星,292,第一次看子丹做导演的动作片，最粗暴的字来形容就是：团队强大、打得精彩！甑导有自己的甑家班甑子丹，之前贡献了非常精彩的《九龙城寨之围城》的复杂打戏—有器械机车枪战，因为是帮派题材所以打得很“脏”，这次是警察、检察官的身份来打，多是很规范的巴西柔术和搏击，打除了新鲜和刺激～还是来自甑家班的另外一位日籍武术指导。如此看来可用亦真亦邪来形容甑子丹的风格～
yoshizuki,2024-12-28 22:57:08,广东,3星,18,误打误撞买到点映路演场的握手位置，“叶师傅”的手很厚实，“渣哥”的手很矜持。有一说一，这次文戏确实还行，反而还是打戏上找不到能势均力敌的演员，不过跟“倪永孝”滚了下沙发算意外惊喜，另外许冠文最近实在太顶了，今晚意满离。
凌晨4点20分,2024-12-22 14:44:14,浙江,1星,25,啥玩意，2024年了，香港电影怎么还是几十年前的老套路，毫无新意。甄子丹也是惨，打不动了想转型，还是得打
