用户名,评论时间,IP属地,评论分数,有用数量,短评内容
茶咕噜咕噜茶,2022-02-03 13:32:32,,5星,182,智力75足够过好这一生，just run run run。不要再左右摇摆，去相信朴素的人生智慧，然后执行执行执行。
隆咚锵,2007-02-26 00:56:24,,5星,294,一切尽在不言……我人生的第一部电影
左胸上的吸盘,2020-10-05 04:31:13,,2星,195,蓝光重刷。右翼政治观点非常突出，戴锦华的意识形态分析是选的这部片子为例，自由主义的女朋友历尽坎坷早早死掉，不过给阿甘留了种；而智商75的弱智阿甘本身并没什么政治倾向，他做事的一根筋顶多是种原教旨主义的疯狂，电影的政治表达放置在他一生的经历中：他因为服从而成功（因女朋友的话而跑进橄榄球队；听战友的话搞捕虾生意），无意中不断弥合美国各阶层的分裂，直至最后成为神性代言（随随便便多次见美国总统、迈入巨富阶层，在最后以众多追随者的耶稣形象环美长跑达到高潮），是不合逻辑、导向强烈的美国梦偶像。当然这种傻乎乎的美国梦电影也只是特定历史时期的产物了，本片也延续了泽米吉斯融合多种类型片的偏好。时至今日重看，仅就其中的爱情线而言，本片主要启示你——要拯救一个原生家庭有问题的女人，你需要运气爆棚财大气粗才有可能了
amelin,2016-12-10 00:29:03,,5星,188,经典励志电影。母亲真的很伟大。
遇见彩虹🌈,2017-10-25 10:06:30,,5星,234,每次看阿甘都还会感动，让人觉得世间的一切都那么美好，每个人只要守护着自己心中的信念坚持下去，就会拥有美好的未来。纯粹的追求，才能快乐。
一起吃地瓜,2018-03-22 09:03:34,,4星,1810,《阿甘正传》总觉得有点伪心灵鸡汤的感觉。阿甘人生处处开挂有点不真实，相比较来说更喜欢《肖申克的救赎》。
寂地,2006-01-02 23:58:15,,5星,310,人人都该看!!
谋杀游戏机,2009-09-11 17:32:51,,5星,88,每人都有一部启蒙电影的情结，小时候看阿甘双VCD被深深震撼，艺考时又靠它获得专业第一的成绩，开始了新的梦想征程。//刚学电影时觉得小时候喜欢这种烂大街的片子逼格太低、很羞耻，不明白为什么考官给我那么大的鼓励，现在年纪越大越觉得，主流经典才最耐看，年轻人没有天赋却总想着炫技才可怕
OreoOlymLee,2016-12-14 22:49:04,,2星,97,歌单影像倒是没啥大问题，频繁地使用经典金曲转场，整体的节奏性、旋律性都得到了提升。但它以一个虚构人物为引串连起美国近现代史关键节点的做法，无疑与《霸王别姬》一样是别有用心的：人们为之疯狂的根本，正是基于这种对个人传奇和历史发展轨迹相辅相成的对民族自尊心的精神按摩。从不觉得电影的职责在于“讲述”历史，反而使人物易于陷入宏观叙事的漩涡，沦为提线木偶一般的存在。
卡特兰,2009-03-21 16:23:01,,3星,3992,说实话，我没看到影片过于励志的内容。只看到阿甘利用了他的天赋，并成功了。当然，他很执着，很善良。
熊阿姨,2007-07-27 22:32:49,,未评分,5079,不看这个，相当于没看过电影
托尼·王大拿,2013-01-12 16:37:58,,3星,581,美国梦史诗，但在看似浮华的场面背后依旧是不堪一击的羸弱，完全过场版的故事走向，为了把那些历史的节点串在一起而刻意斧凿的剧情实在很冗杂；坚决反对这种投机倒把的行为。
。,2018-01-22 11:29:15,,3星,325,说实话，并不是很喜欢这部电影，无趣，几度想关了电影，不懂经典的点是在哪里
旅途人生,2016-07-12 11:05:11,,4星,574,电影以一个虚构的人物阿甘为主线巧妙的融入了越南战争，水门事件，总统被刺，乒乓外交等多项历史事件，以一个小人物的视角看待历史问题，故事采用阿甘对白的方式讲述故事。电影展现了阿甘的乐观坚强，以及感染了周围人，相对来说还算励志。
大树爱绿叶z,2024-08-16 12:32:26,海南,5星,102,阿甘不懂黑人平权运动，但是他帮一个黑人女士捡起掉了的笔记本；他不懂反越战运动，但是他知道中尉丹失去了双腿和巴布永远没有机会捕虾了；他不懂所谓的“要保护妇女，保护弱势群体”，但是他看到Jenny被打了立即冲过去把渣男狠揍。最让我感动的是，几十年里美国兴起各种主义各种运动，阿甘都不懂，他只是看见一个又一个具体的人，be a kind person，而已。
与你走天涯,2018-02-12 21:02:33,,5星,90,无论身在何处境，看到阿甘似乎都能烟消云散！电影虽有些梦幻色彩，但却充满了人生哲理！
王柯基,2022-09-14 22:52:03,黑龙江,3星,150,感觉像看了一篇超长版的意林文章……
🌙🌙,2016-12-09 17:46:10,,5星,85,很励志的故事 高中的时候看的 看完对于当时的我来说起到了很大的激励作用 而且演员演的特别好
故纸堆里翻旧闻,2021-06-06 20:01:21,,3星,90,并没有想象中那么好看，阿甘的成长历程也太顺利了吧，看了只会让人觉得老天不公平。荒诞，无厘头，莫名其妙，除了智商不太行，也并没有体现出有多傻，其余的各项技能天赋等均为老天赏饭吃，运气也好到爆，可能我没读懂这部片子所要体现出的教育意义，那我只能将其归为美国人的白日梦。
lynn,2016-12-12 00:36:56,,5星,118,"They laughed a little louder; they cried a little softer; they lived a little stronger; because they stood together, Family."
👹天神的审判,2018-05-05 11:04:22,,4星,329,这部电影很棒，居然还有很多人说看不懂，说看不懂的人说明你的经历太少。阿甘只是忠诚善意地对待身边的每一个人，他也只是专心专注努力的做好每一件事情，所以他才能成功，活好当下是这电影要传达的信息。
掉线,2012-10-26 07:51:43,,5星,50,奥斯卡得的实至名归，以戏谑的方式调侃美国还蛮有趣，我几次被感动的要哭哇，果然我的审美还是比较主流化
江湖夜雨十年灯,2023-01-11 05:21:40,河北,3星,75,真不理解为什么分数这么高，两个半小时，看得我如坐针毡。“美国梦”政治宣传的毒鸡汤，麻痹普通人只要你埋头努力也可以傻人有傻福。女角色全部献祭也是醉，不明白为什么jenny非要死。不过当做个不动脑子的励志片看看还可以。
马丘咪啾皮卡丘,2016-05-07 11:59:17,,5星,60,上周重温了这部电影，开头10分钟就抓住了我，还开通了天猫月付费用户。这次看又是不一样的体会，导演拍摄剪辑手法很利落，大部分的时间都在铺陈主人翁情绪，演员演技不用说。沉重的事情讲的轻松，但却深刻，不乏泪点。历史是另一条叙事线。
IF,2018-03-22 08:53:29,,5星,65,有许多人说，阿甘是傻人有傻福，但是，他奔跑的意义，我相信所有人都记住了，阿甘是坚持的，是努力的，这，已经够了!
李濛Lemon,2011-03-29 20:25:56,,5星,66,在影片的尾声中，阿甘在詹妮的坟前倾诉道：“我不知道究竟是人各有命，还是随风飘零全凭偶然。照我看也许是都对，也许是两个都有。”阿甘，这位弱智者终于将观众领到了“哲学的高度”，他不仅创造了历史与现实中“不可能的和解”，而且还协调着关于历史叙述的两种基本态度。——戴锦华《电影批评》 。
炫3D,2017-03-17 13:40:01,,5星,54,前不久刚在优酷上重新看了一遍，年青时看的感觉，和人到中年在看的体会确实不同，无法说清，有空要陪孩子在看一遍。
途经一个你,2017-05-09 17:57:16,,5星,84,我不觉得人的心智成熟是越来越宽容涵盖，什么都可以接受。相反，我觉得那应该是一个逐渐剔除的过程，知道自己最重要的是什么，知道不重要的东西是什么。而后，做一个简单的人。
Doublebitch,2008-01-26 18:30:12,,3星,106,其实好多经典电影我都觉得一般般
大志的小耳朵,2016-12-28 13:23:29,,5星,46,看了两遍，好电影就是这样，百看不厌。每一个成功了的人都有过人之处，成功是结果也可以是过程。喜欢阿甘这样的人，他善良，纯粹，为他人拼尽全力，为自己拼尽全力，他的人生非常的绚烂夺目。
闻君有白玉美人,2016-12-15 22:59:39,,5星,56,生活就像巧克力，你永远不知道下一颗是什么味道。很伟大的母爱，很温情的电影。
song小女子,2023-04-27 00:29:47,贵州,3星,46,不知道这部片子为什么会被捧这么高，就是一部爽文式电影而已，说励志的，在阿甘身上并没有看到这两个字，恰恰看到了天道宠儿是什么样子，阿甘的运气简直好到离谱，电影里面，我觉得塑造的最好的人物是中尉，他在暴风雨里的那个镜头，才有点同命运抗争的意味，阿甘这部剧，换成起点爽文也说得通，比如，一个男的穿越到一个智商只有75的孩子身上，然后开始了他亿万富翁之路，只要把主角的心理和旁白全部省略，只看主角做事的剧情，和阿甘正传也没什么区别，
花落  思量错,2017-05-17 22:19:28,,5星,132,始终记得在那条马路上他奋力奔跑，直到甩掉那畸形的固定器，很多年一直鼓励自己，没有什么不可以做到的，只要你愿意去努力。
橐龠,2018-01-18 23:43:31,,4星,283,看完有些伤感，为什么相爱却不能相守，阿甘在别人眼里很成功，但那到底是不是他想要的
壳子,2017-01-29 22:18:27,,3星,62,也许是之前看的时候太仓促 让我觉得这电影演的也仓促 除了一些经典语录外真的没啥感觉 但评分这么高一定有原因 待我二刷后改观来改分😂
西楼尘,2013-08-21 22:20:18,,5星,30,人生应该郑重地开始，再潇洒地结束。却总是跑上停不下来的公路，无法如愿在战场赴死。人生应该庄严地感谢，再认真地告别。却总是在捕虾船沿感谢救命，抱着朋友发不出一言。人生应该热烈地相爱，再忠贞地相守。却总是跳进反省池意外重逢，撒手人寰留旧人思念。所有的宿命都是注定，所有的注定都是人生。
命中注定的爱,2018-01-24 10:06:07,,4星,119,人生就像各种各样的朱古力，你永远不会知道那一块属于你。总体来看整个电影的情节非常好！连贯！演技也好！故事给人的印象非常深刻！
杨迪,2009-12-19 14:09:01,,4星,150,想起是在某人的电脑上面看的就恶心  而且他还不愿意发给我
momo,2016-10-23 22:48:54,,4星,205,高中英语课放了一次，大学思修课放了一次，还让我们写观后感，无语。。。老师咋都在放这种电影呢
柿子柿子软,2013-09-22 17:14:33,,1星,83,看了好几遍（每次看了十几分钟就坚持不下去了），一部电影到现在还没看完。今天果断删除之，对比鸡汤文，阿甘正传乃电影届的鸡汤大师！不喜欢。
汪金卫,2013-08-04 02:21:55,,4星,67,【北京电影节展映】七年前一刷曾认定此片是“傻人有傻福”的伪励志。如今二刷大银幕IMAX版，其实就是一部温情喜剧。在这个故事中，是跑步天赋、内心善良与好运福气三者共同成就了阿甘人生里的成功与幸福，三者缺一不可。编剧以戏谑恶搞的方式，将阿甘的经历与美国50-70年代重大历史事件及流行文化结合起来，虽有些牵强倒也不必严肃看待。羽毛、乒乓球、断腿、历史视频等CG特效处理运用恰如其分，低调朴素。
奔跑忘记忧伤,2015-10-13 17:13:34,,5星,37,life is like a box of chocolate.
刘小黛,2009-02-11 18:32:58,,4星,95,冗长而艰难的历程，寂寞而不困苦。
Vamei,2012-08-26 21:48:48,,4星,73,如果比较原著的话，你会惊异于编剧的改造功力，硬生生将一个讽刺小说改编成为一个温情电影。这个电影有趣的地方还在于它实录了美国不同年代的许多社会事件。
阿妖、,2018-02-07 14:37:18,,4星,35,记得这部电影是老师放给我们看的，还写了观后感，很怀念。人生就像巧克力，你永远不知道选择哪一块。
TWY,2019-09-18 10:51:15,,1星,53,Republican history porn
赱馬觀♣,2009-03-31 10:17:47,,4星,22,阿甘之“傻”，并非为了塑造角色，更多是顾及广大美国观众心理的一种叙事功能性设定。试想，橄榄球跑锋、越战丛林救人、乒乓外交典型、捞虾发财暴富、穿越美国长跑，两见美国总统，以及万众瞩目下方碑水池中恋人相拥之极致浪漫时刻……这一系列不可思议丰功伟业如果搁在一位“神经正常”的普通人身上你还能接受吗？显然不可能，优点太多运气太好而近伪。所以，泽米吉斯必须要用智商之弱去平衡处世之强成就之高，此谓犹人在艺术创作中所惯用的思路：“自损兼自荣”。没有自损则自荣就显得咄咄逼人，无法为主流社会大众所接受。哪怕部分内容并未夸大其辞，现实之中确有角色原型；而没有自荣，则自损就成了尽在糟蹋自己没有必要去拍，或者即使拍了也会被视作脱离事实的矫情做作过分谦虚，而过分谦虚大家都知道就是另一种形式的……过分骄傲。
登对,2017-01-02 22:13:21,,5星,40,看完以后深深印在脑子里的画面是影片刚开始飘落的白色羽毛和阿甘笨拙的奔跑身影
SUMMERTIME,2024-02-02 14:16:33,广东,4星,35,别跟我说这有原型。。。幸运白男的一生，男宝妈卖身送他上学，青梅竹马要实现梦想要钱也得靠出卖色相。每一个人生节点虽然跟历史相连但都是无足轻重的背景，都是很假的运气在推动。可能特权阶级看了会有感悟，我只觉得麻木不解。但是看完又觉得挺不错，平淡中见真章
齐木楠雄,2016-09-11 22:22:26,,5星,27,温暖而励志的片子，经典
小痕呀,2017-04-01 22:44:01,,4星,75,人生就像开头和结尾的羽毛一样，随风漂浮不知道下一时刻会在哪里?找到人生的信念与坚持才能成长。阿甘的精神永远值得我们学习。
徐若风,2013-07-08 14:07:52,,5星,26,Mama always said life was like a box of chocolates. You never know what you're gonna get.
已注销,2017-03-16 22:36:45,,4星,75,有些事情明知太过理想化，还是忍不住向往
贾四饼,2022-10-06 12:11:37,广东,5星,39,阿甘正传，以“四两”的气力拨动“千斤”的议题，关于缺陷与天赋、学历与教育、战争与和平、友情与爱情、政治与邦交等等。看似诙谐幽默的调侃了一切，但又何尝不是导演借阿甘的视角，向我们传达一种更直白的看世界的方式，一种去猜疑化，去歧视化，去犹豫化，去虚无化的方式。人生的很多问题，往往并不复杂，只是我们忘记了让它简单的方法（电影中阿甘反复提及说：妈妈总能用简单的话让他明白某个事情），甚至常常只停留在脑海里，而失去了执行与前进的勇气。在这样一个“人造复杂”的世界里，正因阿甘并不常见，故他看起来诙谐，但这更有可能是因为我们自己的无知与自大。我已在踌躇状态呆的够久，是时候该move on了——眼前的草地与身上的阳光，都让人无所畏惧。
然悔悟,2017-03-18 17:23:40,,4星,23,总结阿甘的人生，觉得他很幸运，从军队到做生意，就像开了外挂似得，幸运之神一直在眷顾他。但是在感情方面就没这么顺利了，在母亲，爱人，朋友方面都受过挫折
sharon,2017-03-18 21:05:09,,4星,26,励志类电影的经典之作，当迷茫的时候可以再重温看看
柳上安,2017-03-22 20:52:52,,5星,93,you are my girl 我听过最动人的情话 一生的痴守 被阿甘喜欢的Jenny真的很幸运吧 阿甘很厉害 奇迹在他身上出现 而他也创造了奇迹
师诗尸,2008-07-27 16:14:34,,3星,90,完全无感……不知道为何口碑高到这种程度……
冲浪小子Z,2018-05-07 14:46:26,,5星,82,当你奔跑起来，比羽毛还要轻盈
Y2K-nostalgia,2020-02-26 02:05:17,,3星,40,精致温情的美国主旋律。本质是男性向YY爽文，主人公穿越于美国历史大事件，并逐渐走向人生巅峰。YY没问题，但背后的意识形态太保守。阿甘和珍妮的不同命运，几乎是对60年代平权运动的冷嘲，而阿甘对珍妮的埋葬也就是美国对自身60年代历史的埋葬。剧作是优美的，剪辑是巧妙的，独白是深情的，汤姆汉克斯的表演造型是完美的，但影片的价值观是可疑的。如此分裂。
