用户名,评论时间,IP属地,评论分数,有用数量,短评内容
nutty,2024-04-13 21:57:18,日本,2星,127,哈哈哈哈哈哈剧本AI写的吧，怎么能塞满了观众想看的元素又能这么狗屁不通的啊。后半每一个“你不是吧”都完美地实现，实在忍不住笑出了声。谁能想到有朝一日柯南会给我B级片一样的观感。好看，但是很烂。
Sherry,2024-08-16 17:11:17,湖北,5星,430,我像是一条饿了很久的鱼，掉进了一堆各种口味的鱼食里——好多粮啊，根本不知道先嗑哪对cp
扭扭君,2024-08-18 16:03:16,上海,3星,173,滑板滑钢索就算了 站在飞机上到底是怎么想的
👏綠大壯🎙🗣,2024-08-19 21:47:21,云南,1星,28,对这种一堆男的强行逞英雄，把女性都当边角料/傻子的剧情非常反感了；就当告别我的小学时光爱看的动画片吧——最爱的是追主线，但是这部剧场版居然一点主线剧情都不涉及；以后可能不会再看年轻男角色都画得跟工藤一个长相（女的和小兰一样，发型变一点点，很癫）的片子了；只蹲那个黑衣组织是什么玩意吧。圈钱的游戏该到此结束。旁边的人看着都长得差不多的动画脸在那说好帅，我真的老人地铁手机……本次观影达成的唯一目标：稍微认真写了个一星差评劝退别人去看👏🏻。
蜉蝣,2024-08-25 17:12:57,北京,2星,40,从“真相只有一个”变成’we are family.’
Jader.,2024-08-18 18:51:05,北京,3星,114,我觉得应该几乎没有老粉能接受优作和盗一的设定
桃桃林林,2024-07-26 21:37:56,福建,3星,105,这部主推平次与和叶啊，柯南和基德其实都算配角了，最后的情感戏还挺感动的，虽然结尾彩蛋又变喜剧了。不过这回的阵容倒是真强大。整体来看还是比上一部好看一些。至于兄弟设定之类的，其实无所谓了。
EnWaffle,2024-08-16 14:25:43,江苏,2星,56,本系列剧场版的本质就是一个一年开一次包的大型集换式卡牌游戏，加一些ins风旅游打卡滤镜式的地域风光，然后用某些特别愚蠢的技巧反复撩拨和复原人物关系，近年又开始依靠其实在剧情内压根无关痛痒但能上100个热搜的“重磅炸弹”来维持热度，与之相对的是每部的推理剧情已经日渐敷衍到了几乎在影厅里睡觉不看都不会错过任何东西的程度。a亲了b一口但其实不是为了亲嘴，c和d表白了但其实d没听见，这种能用100次的弱智套路还能起作用背后的逻辑就是“你知道他在骗你，他也知道你知道他在骗你，你也知道他知道你知道他在骗你”，但是仅仅是因为他有这么一个积累了几十年的人物关系网，所有人都这么心甘情愿地互相骗下去并以此为乐。
傷心欲絕命毒師,2024-08-16 20:08:44,湖南,3星,160,福城圣应该是近年来最有魅力的剧场版人物，上一个这么迷人的是库拉索。以及，原谅所有低脂剧情后还是要说，作画崩坏太多了！
Daredevil,2024-08-17 21:00:45,江苏,2星,47,买柯南电影票能不能抽我去日本旅游
