用户名,评论时间,IP属地,评论分数,有用数量,短评内容
kiki204629,2024-11-29 22:57:39,新疆,4星,19,椰子兵团是加分项的新角色！感觉迪士尼的创作力大不如前，近两年更是拿不出手啥堪称经典的作品，而这部时隔八年才来的海洋奇缘2介乎早期经典与平庸流水线出品之间的水准，至少，画面质感和特效非常棒！反套路还是有用的，皮肤黝黑，有点小肌肉那种的航海冒险家，找不到路更有可能接近终点，绝境逢生就能突破自己。蝙蝠女和隔壁《精灵旅社》的德古拉很有cp感，看彩蛋感觉这姐下一部还有戏份，毛伊一直惦记着胖胖和憨憨，是馋它们的身子，果然，胖纸是一口一口吃出来的！
毛犇,2024-11-29 13:56:51,湖北,5星,15,《海洋奇缘》第二部中，除了巨石强森和已经长大后的Moana 配音小演员奥丽伊·卡瓦洛（Auli'i Cravalho）的回归。小野猫乐队的主唱，尼可·斯彻金格（Nicole Scherzinger）加入其中。为影片的歌唱部分添色不少。迪士尼的公主电影还是需要有一位实力唱将坐镇献唱。
水包酱,2024-11-29 23:45:25,上海,3星,14,世界大同的理想很丰满 现实很骨感。把所有部落召唤到一起之后 文化差异 资源争夺 权力斗争都会引发矛盾 也不用去打啥大反派了 天天内战都来不及（好爱看那头小猪猪🐽）
cliosong,2024-11-29 12:02:45,天津,2星,42,最多只能说是偶有亮点罢了，比如曼坦伊的歌、结局那“另一条路”。总的来说故事非常地不用心。也许是受目标群体的影响，原创动画角色续集的小黄人化——重笑料、重奇观、轻情节、轻逻辑——恐怕难以避免。最典型的三幕衔接处的英雄为什么出发与英雄为什么崛起极为敷衍，情绪完全没有足够的积累与释放过程，新来的小妹妹本来可以很好用，可惜基本废置了。逆转小美人鱼海报的名场面又用了一次，虽很恰当，但第一部不仅有这个，更有女性分开海洋的重大宣言（这话说的像日语呢？）
连城易脆,2024-11-29 16:49:54,江苏,3星,13,虽然跟前作一样自我调侃了一下“唱歌梗”跟“公主梗”，但是终究依然只是一部严格照着迪士尼公主电影公式拍出来的作品。因此观影过程中你很难真正代入，更像是又温习了一遍这类电影的套路。由于一切的困难、挫折都会瞬间被解决掉，因此也很难对人物产生太多的感情，总的来说，倘若哪天迪士尼愿意真正自己反自己的类型，就像《不可饶恕》里的伊斯特伍德反西部片，就像《切腹》里的仲代达矢反武士刀精神，真正从根子上自己颠覆自己，或许能排出一部影史经典出来吧。否则嘛，相当于同一件款式的衣服出了一个新颜色而已。当然，这也是很多电影的问题。对于迪士尼来说，显然当下不是为了创造历史，而是怎么稳赚不赔，所以也能理解吧。
大奇特(Grinch),2024-11-30 00:49:57,北京,未评分,4,过去了八年时光，迪士尼显然注意到了第一部的部分批评声，续集就给个机会进行修正。维持了前作的风格和基调，建立在既定人物与民俗风光的基础上，对大自然和海洋的描绘依然具有神性色彩。但还是不够成人向，而且是拍给女孩看的，向她们展示坚强、有能力的一面，适时插入捧腹又不失俏皮的笑话。但是可能对成年观众和男性观众来说，还是太简单。除了民俗和风景的外表，它的内核缺乏新鲜，而且像蝙蝠女那样的新角色也沦为为下一部铺路的鸡肋，有点可惜。
岬,2024-11-30 17:18:52,广东,2星,18,天啊没想过迪士尼忠粉的我有一天看迪士尼差点中途离场  迪史上最无聊视觉大片 十二岁以上观众不宜
skysunny,2024-11-30 17:00:32,河北,3星,11,整个故事情节包括人物表情话语都充满了冒险片的油腻感，闭着眼睛都能猜出走向。动画制作水平发展到空前高度，可这类电影却越来越没意思，它能给人带来点什么？当然可能是我越来越老了。
Doreen,2024-11-29 07:35:13,美国,5星,15,3D技术又进步啦！
基瑞尔,2024-11-29 17:48:36,四川,3星,15,一个很悲惨的事实是时隔八年，Auliʻi Cravalho几乎没有吃到任何红利；除了NBC的那部剧，几乎看不到她还有更多的机会。而影片本身在完全依靠演唱歌舞风情打造的娱乐效果、指向更大世界的讲述构建的剧情当中摇摆不定，导致回归依然和此前相当，没有太多新鲜的地方——即使可以说，制作新篇维持住了那明亮海岸带来的积极能量释放，荧屏表述的重要性就可以了。想到还有真人改编眼前一黑，真的需要？
穆槿,2024-11-29 22:26:46,北京,未评分,3,值得从意识形态输出角度写一篇奇怪的影评
星辰Loni,2024-12-02 01:05:26,上海,5星,11,这么不执着于你的顺直白男大叙事这还是你吗迪士尼。。。Moana健壮的臂肌好评！人物设置都是reversed gender norms，对Moana鼓舞最大的是她和母亲，妹妹，祖母的羁绊，对她在危机时刻帮助最大的是看似是反派其实非常酷的bat lady（她的歌超级好听！就是怎么不给她个结尾啊太工具了吧，提供反转和机械降神就再也没有了）对原住民文化的描写我觉得挺舒适的，思维没有很迪士尼，对于集体heritage的刻画我很喜欢我以为最后毛伊会变回人，Moana会变成demigod，结果毛伊还是半神。。。但是对于他俩的刻画一直是平等的友情的关系，我看到毛伊抱着Moana哭那里好害怕搞什么真爱之泪唤醒了她的恶心套路，幸好不是。。。（本来想四星看了评分决定拉高均分！明明很好看非常不吮指白男的一部）
Mr. Infamous,2024-11-29 23:57:01,北京,4星,10,啊，我的小猪崽PUA长大了，有獠牙了，能出海了，是🥓🍳组合了，好欣慰哦。昨晚重温第一部后，突然好喜欢Moana呀，有点Mulan的影子，又接了点Ariel的班，清清爽爽，干干脆脆。对于一个海边长大的人而言，有这些碧海银沙的呈现与畅想，还是挺满足的。虽然冒险总也简单，而且完全忽略黑暗森林法则，勾动那三年记忆，但是萌趣零星点缀，那种快乐却是无垠的。三星半。彩蛋只有一个，第一部最后一个镜头连上之后就结束啦。半夜看完出来，北京满天繁星。（看片前的晚餐，凑巧吃到了🐷🐔🐟🥥）
瓦力,2024-11-29 20:21:08,广东,2星,10,没有故事硬搞续作，也就看看画面了。第一部还有几首至今能哼出旋律的经典歌曲，这部几乎全程尬唱，一首都记不住。
HatcherZ,2024-11-30 15:37:52,广东,3星,6,就是迪士尼中规中矩的水准，几乎就是上一部的翻版，模式框架都一样，甚至反派都和上一部一样弱，可能这个系列就想做成旅途过程为主的基调吧。开头叙旧的部分太长太无聊，到椰子怪那部分才开始好起来，蝙蝠女的歌比较让人有印象，整部片基本就靠大场面和煽情撑着。唯一和上一部区分开来的就是合家欢元素更多了，比较适应时代的包袱多了，其他都是老套路。#万达
朝觐电影,2024-11-29 12:49:19,广东,2星,15,歌舞、冒险和动画电影类型的融合体，和第一部如出一辙，女性的作用和力量通过莫阿娜得到再一次诠释。但故事套路化严重，情节远不比第一部立体丰满，多处甚至有降智之嫌。嵌套的部落信仰和神话沦为一种噱头存在，于歌舞表演中刻意地重振精神和升华信念
