用户名,评论时间,IP属地,评论分数,有用数量,短评内容
斌者,2024-09-09 11:41:46,河南,5星,60,她泳渡英吉利海峡，为此后的女性杀出一条路来，楚迪到达终点踩上沙滩的那一小步，是女性主义的一大步，谢谢她这么勇敢，激励百年后的你我。辛苦做手工挣钱支持女儿学游泳的妈妈，无奈妥协于现实却支持妹妹突破自我的姐姐，努力创办女子游泳队的教练，被偶像鼓舞能学游泳的小女孩，在岸边燃起篝火的女人们，携手互助的女性们，星火终成燎原之势。
猫目小僧,2024-09-10 21:02:35,辽宁,4星,43,比较优秀的女权电影，比较平庸的传记片。
Freephildcat,2024-09-01 13:32:38,上海,5星,54,前半段：我想看点复杂一些的，更有成长性的女性故事。后半个小时：女的就是牛掰！怎样都牛掰
破罐子,2024-07-25 20:01:25,云南,5星,74,太娘们了！！！！！！
玛玛玛法达,2024-07-04 23:06:11,北京,5星,61,真实发生过的伟大女性英雌史诗传奇。第一个镜头一切，就震撼到流泪。同样伟大与精彩的，是女主背后的女性们，以自己的力量对抗着整个时代与世界的不公平与轻视阻碍。这么棒的故事，拍摄得非常细致与工整，却全球都无宣发，短暂上映稀少排片，简直是对主题的又一次诠释。
废墟快乐糖,2025-01-04 14:54:33,湖南,5星,71,喜欢妹妹为她改装的泳衣，为她补好的泳镜，为她脱下衣服奋不顾身跳进海里因为“她不喜欢输给别人”，喜欢妈妈和教练在电台前守着一整夜等待她的消息。最喜欢游过水母那一段…😭😭阳光灿烂下海面那片涌动的红色，都没有她耀眼。
Handsomehow..,2024-06-26 17:18:36,广东,3星,55,看哭了，但是不好看
杨长狗,2024-07-26 17:16:26,北京,5星,58,"女性的历史，而中文译名完全抹掉了young woman ，某种意义上竟也算呼应了影片主题。想起RBG，今天女性拥有的任何一点自由和平等，哪怕只是游泳，都不是天生就有的。don't take it for granted, 不要让步，星星之火可以燎原，书写自己的历史。"
河流冰川湖泊,2024-06-20 00:25:06,四川,5星,80,原名就是年轻女人与海，故事背景也是讲女性打破传统打破男性记录的，这个中译名完全脱离故事核心，模糊人家标题和故事都在强调的女性主体，也并没有信达雅，俗透的名字。人家的重点是强调游泳吗？是强调一个勇敢的年轻女性如何凭借一己之力打破社会对女性参与体育竞技的桎梏的。美化中译名的人和电影里讽刺的那类男性不就是一类人，想要抹杀女主的荣耀，视而不见这部作品摆在明面的核心[女人]，最不该模糊的性别就要模糊，还美名其曰“泳者也可以是女性”，这个“也”用得太灵性了，人家故事主人公和男泳者有半毛钱关系吗？
守望麦田hfg,2024-06-16 14:06:06,广东,5星,99,这么好看的电影排片却这么少，译名也不敢体现女性，像什么敏感词一样
phoebe,2024-08-18 13:08:52,美国,3星,20,我觉得这部电影拍得并不好，太好莱坞套路，（尤其后半段）太多生硬地拔高和煽情，感人的是这位勇敢伟大的女性本身。她的故事本来就闪闪发光，不需要那些画蛇添足的粉饰。
Echo,2024-06-03 23:53:24,江苏,4星,84,在看到丹佛的悬崖边人们为Trudy点亮数团篝火为她指引前进的方向时感动到落泪，镜头聚焦到人群中，大部分都是女性。Trudy用自己的行为影响了那个时代的女性，被她影响的女性又在她迷失方向的时候为她指路。女性之间互相扶持互相影响的美好情愫永远会打动我。
卢日尼基的雨夜,2024-06-23 20:17:27,江苏,2星,46,就硬蹭女性主义的热度……呆板的剧本，浮夸的表演，潦草的细节…什么迪士尼都在拍女性🎬，他能拍吗？拍不了！没这个能力🤮
moykcha,2024-12-25 13:04:03,河北,4星,36,觉得可以再深挖一下游泳对于Trudy这个人的意义，而不仅仅是对于这个女性的意义。她无疑是伟大的，但她个人的形象却又是模糊的，好像游泳换成任何一项运动都可以，换成任何一个有超绝天赋的主角都可以…
陈伪摇滚,2024-06-15 21:03:12,浙江,2星,63,我喜欢特鲁迪的和她的故事，女性应该大口吃肉，应该享有参加一切体育运动的权利。但是我不喜欢这部笨拙的电影。
咋地呀,2024-06-28 23:00:50,北京,2星,36,一篇如此令人乏味的八股文，竟能收获豆瓣9分的热评！迪士尼在国内维护评分实锤了。现在是怎么了，借着女性励志传奇逆袭的东风，迪大人眼红心热，也想挣这笔快钱了，什么剧本都能立项啊？！每一场戏的钩子都没有勾住观众，观众因女性而感动，却绝非为影片而感动。次要角色在戏里的状态游离得让人想笑：女主爸爸，您是急着下班吗？您的女儿正在游过英吉利海峡，您口口声声说爱她，担心她，眼神却像个干岸上的围观群众一样淡漠，选角导演哪找的这老头啊！诚然，这样的作品从立意上就高人一等，胜天半子，可惜空有立意，浪费了一个如此优秀的选题。整部片就像女主横跨英吉利海峡时，那艘无用的记者船🚢故事始终围绕在女主周围，却无法进入女主的内心。还好中国观众不吃这套，即便是改名叫《老娘与海》，都无济于事。
*,2024-06-09 22:58:17,上海,1星,72,游泳版女战狼，一切动机薄弱，演技浮夸，这不是女性电影，这是利用女性圈钱的的电影，女主角塑造几乎于无，全程“我要游，我要赢”，整部电影都不如最后出现的几秒原片…失望透顶。这部电影是对所有为了女性拼搏流血的人的侮辱。
光炫神迷,2024-06-16 17:45:31,福建,1星,49,看到女性题材就。。。不适合我，大概是因为近年来女性题材太多了，所以我认为这是一种跟风的投机行为，如果大众爱看什么，就给大众看什么，这还是电影吗?那我还不如去刷短视频。好电影应该是，你播出了大众爱看，得到观众的认同，而不是你先设计好大众爱看什么，就给大众看什么。
