用户名,评论时间,IP属地,评论分数,有用数量,短评内容
掉线,2016-05-30 03:46:06,,5星,87,【A-】四年后重看感觉好多了，但依旧不是心中神作。诺兰太聪明，能够如此精确的抓住观众的情节期望并推翻，最出色的还是在漫画英雄类型片里达到了前所未有的主题高度。和剧本相比其他就显得逊色了，过于依赖非线性剪辑显示了导演单场景调度能力不足，以及部分动作场面真的满难看
大島,2018-11-12 08:39:33,,4星,67,可贵的是他不是超级英雄，而是人类的极限，阐述的不是正义，而是人性。
杨迪,2009-12-17 01:26:12,,5星,63,一直知道它是部神作，2009看这部片子是怎样的我居然只打了三颗星。2020年再次重温，直接超五星好评。小丑的癫狂，蝙蝠侠的隐忍，双面人的沉沦，庆幸我再次看了一遍。
Over5,2008-12-23 00:16:22,,5星,151,人的恶念就像地心引力，只需轻轻推上一把～大片儿且有品
yyb,2017-02-26 22:08:20,,5星,75,补了一年美漫再回来看黑暗骑士，终于明白经典为什么是常看常新。没有读过蝙蝠侠，你无法理解蝙蝠侠不杀原则，没有读过小丑和致命玩笑，你不明白蝙蝠侠和小丑是一枚硬币的两面。这部电影有巨大的背景门槛（诺兰对于蝙蝠侠和小丑的理解令人惊叹），条目下的长短评论基本是瞎扯，大多只浮于表面
猛汉世雄,2010-05-14 16:17:23,,4星,41,太喜欢小丑了
Alan Sleep,2010-02-19 22:04:35,,5星,54,The hero we deserve.
林愈静,2011-10-18 10:11:22,,3星,98,2011-10-15 诺兰硬是把一部动作片搞的很哲学，so，有点失败。
菲利普,2011-11-14 17:19:44,,4星,30,我觉得没有第一部好，第一部比较从容。这部想表达许多东西，反而乱了手脚。
南笙,2013-02-01 18:22:19,,5星,83,挚爱希斯莱杰，永远的小丑，无人可超越。癫狂的演技，已分不清那是戏还是人
欢乐分裂,2013-08-31 15:34:08,,4星,29,三部曲2>1>3，此片最富戏剧冲突，对人性的拷问也最具深度，也可以预测其没落的征兆，因此即使在没看过之前两部的情况下，依然能感受到第三部的无力和无奈，不过再回过头去看，也理解了其中的悲凉和力不从心；平行线非常漂亮，不过最完美的当数小丑，每个人心中不敢直面的阴影和恐惧。
何倩彤,2008-08-06 00:14:09,,5星,64,11-3-2009 6:30pm imax & 28-2-2009 6:30pm imax & 25-1-2009 6:30pm imax & 5-11-2008 5:50pm imax & 20-10-2008 9:40pm imax & 13-10-2008 9:40pm i
adakenndy,2015-06-11 11:36:12,,5星,47,蝙蝠侠版的铁血丹心！即便蝙蝠侠真的没有了抵抗能力，任他宰割时，他会放弃。或者，他会杀掉这个蝙蝠侠，然后再去找一个蝙蝠侠去杀。如果这个世界上只有一个蝙蝠侠的话，他会舍不得杀的。这不只是为了不断斗下去而活在“一个不那么无聊的世界”，也是他内心深处那个小男孩的一点微弱而坚定的呼声。
曾于里,2015-12-26 23:34:16,,5星,42,虽然是老套的超级英雄主题，但关于人性善与恶、正义与法律悖论的思考非常深刻
托尼·王大拿,2010-09-11 02:51:18,,5星,46,唏嘘感叹，泪流满面
冰红深蓝,2012-02-02 00:12:14,,5星,56,最好的漫画英雄电影之一。
我的苦難史30天30夜也講不完,2009-05-31 23:24:34,,5星,140,好过瘾啊要是可以在电影院看就更爽了
后天的雨,2016-11-21 21:12:41,,5星,36,作为诺兰吹贝尔颜粉必须给五星，很纯熟的商业片，除去商业片元素之外还有些能打动人心的部分
有心打扰,2010-04-19 12:29:25,,5星,39,1.简单粗暴的选择题；2.无与伦比的商业片，叙述节奏趋于完美；3.把恶意当成兴趣，把无差别残杀当成玩乐手段，那才是真正的恐怖，是人性里极致黑暗部分的表露。
大头绿豆,2020-08-26 11:04:02,,3星,58,如果仅仅作为不讲道理的无脑爽片来看，是非常过瘾、值得五星的。但诺兰显然不甘于此，非得逼着观众强行思考一些他自己也没弄明白的大道理，结果呈现出来的，变成一堆似是而非、经不起推敲的价值观。
