用户名,评论时间,IP属地,评论分数,有用数量,短评内容
明天你好,2018-04-16 10:00:53,,5星,18,美的色彩，真诚的故事，许许多多的场景与言语，都让人感受到对于生活，对于和平美好生生不息的喜爱和追求！
薄荷,2017-02-12 20:29:24,,5星,33,宫崎骏的漫画从不叫人失望，很喜欢天空之城的歌，吉他版的很忧伤，为了这首歌我还特地的买了个吉他学，没学会…吉他被我丢到角落里了，哈哈
终有剑心在,2019-12-17 01:52:42,,3星,30,感觉多少有些名气大于实力吧
𝐴𝑙𝑜𝑛𝑠𝑜,2023-06-03 18:49:10,浙江,5星,16,这或许是宫崎骏最好、最深刻的动画。整部作品包罗万象，但最重要的是隐喻了一个深刻的关切——人类在被赶逐出乐园以后，一直在寻找重返乐园的道路，但在这一过程中人类却不断重蹈覆辙，一次又一次地失望。只有我们心存怜悯、关怀个体的悲苦、并不断经历成长的改变及其带给我们的勇气，我们才有可能把我们所站立的地方努力地建造成乐园的样式。从这一点来看，这或许也让这部作品成为电影历史中独特的存在。
skmzjsm,2023-06-03 02:05:21,云南,1星,18,一座美丽且充满稀缺资源的天空之城，其力量与秘密就那么随意地传承给一个手无寸铁的小女孩。虽然故事没有交代前因，但是看下来天空之城的衰落灭亡不是必然的还能是什么？影片最后女主倒是笑了，观众是被气的半死。越是刻画天空之城的美好、小鸟与机器人的和谐相处，我就越觉得无语，如果一味的美好而没有自我保护的能力不如直接把东西拱手相让给反派，牺牲自我帮助他人好了。如果是想表达反战、和平的主题，那么这个角度真的…自己不作为我还能说什么？另外，女主这种看似勇敢，实则一直柔柔弱弱的，关键时刻都得靠男主的“女性形象”真的令人作呕啊，还不如海盗婆婆。这种低眉顺眼、“温柔贤淑”、有所谓“女性光辉”但必须依靠男主的角色，放到小电影里给受众群体意淫就好了，别再出现在电影里给广大观众喂屎了好吗？
Kaito,2006-06-02 18:24:34,,5星,5,星际牛仔里的妈妈极端环保组织对本片中的妈妈海贼团是个比较明显的致敬（巨人苏醒脱出舱室的大猩猩状就是一个对应），还有像瞎子坂本真绫那集的金星浮岛……包括之前的风之谷，八十年代的几部宫崎骏电影对渡边信一郎是有一定影响的，除了场景或特定元素致敬之外，还包括一些演出方面的手法，比如进入天空之城那段突然声乐全无搭配慢镜抽帧的消音手法，就是渡边最常用最有辨识度的演出手法之一。当然，天空之城也像是宫崎骏自己的一颗种子，许多元素场景在他以后的作品中也将反复出现。
SSSSSSSSSSSS,2022-09-06 21:44:29,辽宁,5星,34,终于看到了这部动画 有种怅然若失的感觉 美妙的东西不要去触碰 就让它成为精神家园
momo,2017-01-22 17:26:09,,4星,69,我们的孤独就像天空中漂浮的城市，仿佛是一个秘密，却无从述说。
看风景的人,2023-06-03 21:01:02,上海,4星,29,好作品。但是电影院的观影人素质太差。粉丝直接怼屏幕录屏，兴奋的像傻逼。迟到的人全程看手机，感觉是发了神经才来电影院。
颠颠悠悠,2023-03-09 17:08:00,山东,4星,17,冲着top250排名48而来，高大机器人的孤寂感给了我挺深印象。排名有点高。
素水,2023-06-02 23:03:44,上海,4星,23,日本穆斯卡，高尚士也，闻亚特兰蒂斯，欣然规往。未果，寻病终，后遂无问津者。
